Time,gtPos,gtVel,cmdPos,cmdVel,cmdJerk
5.057930946350097656e-02,1.032562286127358675e-04,-8.364865940860291005e-01,1.791581455861226857e+00,-9.562214773944397450e-01,1.570826172828674316e+00,-6.500874654591370927e-06,0.000000000000000000e+00,1.164892688393592834e-01,-7.660961896181106567e-02,-1.136454194784164429e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,6.087614019634202123e-05,-8.384658694267272949e-01,1.792897462844848633e+00,-9.543212056159973145e-01,1.570798754692077637e+00,1.603827286089654081e-06,1.911990111693739891e-03,1.202828437089920044e-01,-9.357476979494094849e-02,-1.219943165779113770e-01,7.977276109158992767e-04,-1.462175417691469193e-02,0.000000000000000000e+00,1.000000000000000000e+02,-7.143798065185546875e+01,-9.977648925781250000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.010475158691406250e-01,1.049280181177891791e-04,-8.236442369273682118e-01,1.784715000783101857e+00,-9.683149617961426259e-01,1.570782661437988281e+00,-6.500874654591370927e-06,5.327507969923317432e-04,4.159167110919952393e-01,-1.420100331306457520e-01,-3.308113515377044678e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,2.315581223228946328e-04,-8.237009644508361816e-01,1.786218762397766113e+00,-9.665212035179138184e-01,1.570796012878417969e+00,6.050189540474093519e-07,1.486037741415202618e-03,4.169753789901733398e-01,-1.537996232509613037e-01,-3.361856639385223389e-01,-1.901557901874184608e-03,-8.438777178525924683e-03,0.000000000000000000e+00,4.432678985595703125e+01,1.000000000000000000e+02,2.219289207458496094e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.514720916748046875e-01,5.171298835193738341e-05,-7.936590474895020009e-01,1.777457539235250294e+00,-9.883746069720764638e-01,1.570861816406250000e+00,5.245208740234375000e-06,-4.487749829422682524e-04,7.784453034400939941e-01,-1.846671402454376221e-01,-4.633854925632476807e-01,-3.427806388750119157e-15,-9.919887358677863954e-33,3.697625070344656706e-04,-7.920991778373718262e-01,1.778626799583435059e+00,-9.872113466262817383e-01,1.570796370506286621e+00,9.328353485216211993e-07,2.785459626466035843e-03,7.685407996177673340e-01,-2.036652266979217529e-01,-4.585895538330078125e-01,-3.047221340239048004e-03,-1.122424472123384476e-02,0.000000000000000000e+00,-2.475120067596435547e+00,-1.000000000000000000e+02,6.249603652954101562e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.018313407897949219e-01,7.734584505669772625e-05,-7.462556523135681630e-01,1.764798466359273732e+00,-1.011715666656829882e+00,1.570782661437988281e+00,1.227855682373046875e-05,3.167847462464123964e-04,1.076258897781372070e+00,-3.008003234863281250e-01,-4.427374899387359619e-01,-1.405905204592272639e-04,-0.000000000000000000e+00,4.858296597376465797e-04,-7.436202168464660645e-01,1.765528202056884766e+00,-1.009891152381896973e+00,1.570793747901916504e+00,-5.132658316142624244e-07,1.734786201268434525e-03,1.087463617324829102e+00,-3.039453327655792236e-01,-4.438978433609008789e-01,-3.731650300323963165e-03,-1.665949635207653046e-02,0.000000000000000000e+00,-2.482416152954101562e+01,6.184374237060546875e+01,5.141515731811523438e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.523117065429687500e-01,4.137897485634312034e-05,-6.845820111087341786e-01,1.747884098683492482e+00,-1.030561224823333788e+00,1.570794582366943359e+00,-3.163014547169495927e-06,-8.993496157927438617e-05,1.358137488365173340e+00,-3.970829546451568604e-01,-2.775716185569763184e-01,-6.314794154604896903e-05,-0.000000000000000000e+00,4.783044860232621431e-04,-6.808633804321289062e-01,1.748367309570312500e+00,-1.027506113052368164e+00,1.570795536041259766e+00,2.470520428232703125e-07,7.178274099715054035e-04,1.348537087440490723e+00,-4.156916141510009766e-01,-2.699372470378875732e-01,-6.082177162170410156e-03,-4.051169380545616150e-02,0.000000000000000000e+00,-2.379013824462890625e+01,-7.249559020996093750e+01,7.247699737548828125e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.027682304382324219e-01,7.224082946777343750e-05,-6.093144577792664052e-01,1.721958939229146779e+00,-1.035160855656005907e+00,1.570798158645629883e+00,5.245208740234375000e-06,-1.812419138380594319e-11,1.485184192657470703e+00,-5.963652729988098145e-01,1.175831705331802368e-01,-4.332426760811358690e-05,-0.000000000000000000e+00,4.202570125926285982e-04,-6.085780858993530273e-01,1.722723960876464844e+00,-1.030783772468566895e+00,1.570796251296997070e+00,-2.601452919748226122e-08,-2.715996815823018551e-04,1.458272457122802734e+00,-6.076522469520568848e-01,1.090478897094726562e-01,-2.248573349788784981e-03,-8.369014598429203033e-03,0.000000000000000000e+00,-1.000000000000000000e+02,8.029797554016113281e+00,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.531672954559326172e-01,2.085113555949646980e-05,-5.356218379786987782e-01,1.686231438313619435e+00,-1.013819770222045946e+00,1.570834398269653320e+00,8.761882781982421875e-06,-6.660696817561984062e-04,1.459234833717346191e+00,-8.346133232116699219e-01,7.499217391014099121e-01,3.931521860067732632e-05,-0.000000000000000000e+00,3.162010107189416885e-04,-5.355266332626342773e-01,1.686669111251831055e+00,-1.007889151573181152e+00,1.570794463157653809e+00,-1.008685103442985564e-06,2.124581718817353249e-03,1.433162450790405273e+00,-8.471053838729858398e-01,7.305932641029357910e-01,-7.616208400577306747e-03,-3.588785603642463684e-02,0.000000000000000000e+00,-8.727991104125976562e+00,-4.585715484619140625e+01,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.035718441009521484e-01,9.285354462917894125e-05,-4.644268316081543446e-01,1.635968510304586232e+00,-9.543282550624390126e-01,1.570755243301391602e+00,-3.163014547169495927e-06,8.861875394359230995e-04,1.373805880546569824e+00,-1.186259388923645020e+00,1.640363693237304688e+00,-4.814116400666534901e-04,-0.000000000000000000e+00,2.796316694002598524e-04,-4.649993479251861572e-01,1.635537743568420410e+00,-9.463788866996765137e-01,1.570794582366943359e+00,-1.505834120507643092e-06,3.397085703909397125e-03,1.351670861244201660e+00,-1.193713784217834473e+00,1.598849892616271973e+00,-1.527581736445426941e-02,-7.274402678012847900e-02,0.000000000000000000e+00,-3.666960525512695312e+01,-4.391379165649414062e+01,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.539761543273925781e-01,2.085113555949646980e-05,-3.995688718608398915e-01,1.564868752156392873e+00,-8.456225556186218739e-01,1.570842742919921875e+00,-9.838734762013245927e-06,6.118543678894639015e-04,1.185037255287170410e+00,-1.682018160820007324e+00,2.723029136657714844e+00,1.085523004817900983e-09,8.340127533301711082e-04,3.785447624977678061e-04,-4.015792310237884521e-01,1.562729954719543457e+00,-8.337337374687194824e-01,1.570799231529235840e+00,2.098749746437533759e-06,3.696018829941749573e-03,1.151615977287292480e+00,-1.721812248229980469e+00,2.746259212493896484e+00,-8.911601617000997066e-05,-1.910258829593658447e-02,0.000000000000000000e+00,-6.038850402832031250e+01,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.043826103210449219e-01,1.152963886852376163e-04,-3.467833560756226063e-01,1.458007160817281544e+00,-6.908481282046814442e-01,1.570827245712280273e+00,-1.732503072560120927e-06,5.203709006309509277e-04,7.957148551940917969e-01,-2.443979024887084961e+00,2.996237039566040039e+00,-4.290144352125935256e-05,9.318930824520066381e-05,8.207805803976953030e-04,-3.530714809894561768e-01,1.458104968070983887e+00,-6.852667927742004395e-01,1.570796608924865723e+00,-4.726147437850158894e-07,1.419852860271930695e-02,7.514093518257141113e-01,-2.466817378997802734e+00,2.954530000686645508e+00,-3.053628094494342804e-02,-1.679617464542388916e-01,0.000000000000000000e+00,-1.000000000000000000e+02,-7.574147033691406250e+01,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.547838211059570312e-01,7.734584505669772625e-05,-3.233882945827026845e-01,1.316530052815572560e+00,-5.417871040156860829e-01,1.570847511291503906e+00,7.243036816362291574e-05,-8.035764098167419434e-03,1.006537228822708130e-01,-3.017432689666748047e+00,2.956485033035278320e+00,2.125265309587121010e-03,-6.850194185972213745e-04,1.326807891018688679e-03,-3.314777612686157227e-01,1.317044973373413086e+00,-5.360389947891235352e-01,1.570790171623229980e+00,-1.573638655827380717e-06,5.720814689993858337e-03,9.810918569564819336e-02,-2.978021860122680664e+00,2.978926420211791992e+00,1.555144699523225427e-04,1.657258532941341400e-02,0.000000000000000000e+00,-1.000000000000000000e+02,-1.298251342773437500e+01,-3.861670970916748047e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.051559448242187500e-01,5.490098828886402771e-06,-3.387907308391113759e-01,1.166940037404195607e+00,-3.916997474483032704e-01,1.570834398269653320e+00,3.283514161012135446e-05,1.747210160829126835e-03,-7.239181399345397949e-01,-2.936438322067260742e+00,2.932529449462890625e+00,2.728608378674834967e-04,7.832458426014552197e-25,1.306138699874281883e-03,-3.492374122142791748e-01,1.169377326965332031e+00,-3.868098258972167969e-01,1.570791363716125488e+00,-3.487250523903639987e-07,2.183593576774001122e-03,-8.005719184875488281e-01,-2.958528518676757812e+00,2.942406892776489258e+00,1.277821883559226990e-02,-1.294585913419723511e-01,0.000000000000000000e+00,-1.000000000000000000e+02,6.022802734375000000e+01,-1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.555275917053222656e-01,3.291183384135365486e-05,-3.990515035441895009e-01,1.026416603718892873e+00,-2.517745059779663563e-01,1.570808887481689453e+00,1.388788223266601562e-05,2.719345269724726677e-03,-1.658890247344970703e+00,-2.659403085708618164e+00,2.641791343688964844e+00,-2.526766365917865187e-06,-5.587319610640406609e-04,9.501347667537629604e-04,-4.179854989051818848e-01,1.021932482719421387e+00,-2.375798672437667847e-01,1.570793271064758301e+00,1.870675880866201624e-08,-6.374684162437915802e-03,-1.889174938201904297e+00,-2.984015941619873047e+00,2.979645967483520508e+00,2.511359052732586861e-03,5.157229490578174591e-03,0.000000000000000000e+00,-9.550856018066406250e+01,1.000000000000000000e+02,-1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.059228420257568359e-01,-1.842180360966949593e-05,-5.031224054149170399e-01,8.991830984698694351e-01,-1.247199338725586415e-01,1.570837974548339844e+00,-1.732503072560120927e-06,2.056437777355313301e-03,-2.463178634643554688e+00,-2.477369546890258789e+00,2.482360124588012695e+00,-1.067335629600929536e-11,-4.435154260136187077e-04,-2.071868511848151684e-04,-5.438926815986633301e-01,8.736267089843750000e-01,-8.834895491600036621e-02,1.570788741111755371e+00,-2.097003289236454293e-06,-2.312640659511089325e-02,-2.983539581298828125e+00,-2.984415292739868164e+00,2.984502792358398438e+00,7.396030705422163010e-04,7.133567851269617677e-05,0.000000000000000000e+00,4.551569366455078125e+01,1.000000000000000000e+02,-6.610229492187500000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.563598155975341797e-01,8.943829016061499715e-06,-6.445729297450562001e-01,7.531021277057092789e-01,2.059809743847651475e-02,1.570715904235839844e+00,-7.850328554326324593e-05,-3.768896684050559998e-03,-2.785188198089599609e+00,-2.937252044677734375e+00,2.963824987411499023e+00,-5.376463008133214316e-08,-1.623716950416564941e-02,-1.822533202357590199e-03,-6.920486092567443848e-01,7.238994240760803223e-01,6.087345629930496216e-02,1.570795536041259766e+00,-1.853563503573241178e-06,-2.473173104226589203e-02,-2.989814043045043945e+00,-2.867168903350830078e+00,2.984526872634887695e+00,9.455020539462566376e-03,2.038888335227966309e-01,0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,-4.023368453979492188e+01,0.000000000000000000e+00,0.000000000000000000e+00
